date,ticket_id,issue_type,resolution_hours,satisfaction_score,churn_risk
2025-03-27,TKT186053,Billing Problem,2.2,9.0,0.009
2025-03-27,TKT186053,Account Access,3.6,7.3,0.0
2025-03-27,TKT186053,Account Access,4.2,6.5,0.109
2025-03-27,TKT186053,Shipping/Delivery,24.7,6.7,0.283
2025-03-27,TKT186053,Technical Issue,26.5,6.5,0.13
2025-03-27,TKT186053,Account Access,3.9,9.4,0.153
2025-03-27,TKT187051,Service Quality,2.1,8.6,0.174
2025-03-27,TKT187051,Billing Problem,8.6,8.0,0.0
2025-03-27,TKT187051,Billing Problem,13.1,7.6,0.085
2025-03-27,TKT187051,Service Quality,7.2,8.3,0.0
2025-03-27,TKT187051,Technical Issue,16.8,10.0,0.165
2025-03-27,TKT187051,Service Quality,23.2,8.8,0.055
2025-03-27,TKT187051,Service Quality,4.8,7.3,0.16
2025-03-27,TKT187051,Shipping/Delivery,6.6,4.4,0.396
2025-03-27,TKT187051,Billing Problem,9.3,6.6,0.296
2025-03-27,TKT187051,Billing Problem,16.5,9.8,0.108
2025-03-27,TKT187051,Technical Issue,21.4,9.3,0.0
2025-03-27,TKT187051,Technical Issue,12.6,6.5,0.378
2025-03-27,TKT187051,Product Feature,22.9,7.8,0.164
2025-03-27,TKT187051,Billing Problem,19.3,8.1,0.071
2025-03-27,TKT187051,Technical Issue,26.4,5.5,0.274
2025-03-27,TKT187051,Billing Problem,5.4,6.5,0.321
2025-03-28,TKT188052,Account Access,1.9,8.6,0.0
2025-03-28,TKT188052,Technical Issue,18.0,6.0,0.217
2025-03-28,TKT189052,Technical Issue,9.2,6.1,0.106
2025-03-28,TKT189052,Technical Issue,11.0,7.1,0.104
2025-03-28,TKT189052,Product Feature,11.5,9.2,0.115
2025-03-28,TKT189052,Account Access,1.9,7.3,0.032
2025-03-28,TKT189052,Billing Problem,13.3,7.4,0.087
2025-03-28,TKT189052,Billing Problem,14.1,7.5,0.014
2025-03-28,TKT189052,Technical Issue,4.8,6.2,0.382
2025-03-28,TKT189052,Billing Problem,15.0,7.6,0.21
2025-03-28,TKT189052,Account Access,4.0,7.5,0.115
2025-03-28,TKT189052,Billing Problem,19.0,6.1,0.0
2025-03-28,TKT189052,Technical Issue,21.6,8.6,0.099
2025-03-28,TKT189052,Service Quality,24.4,5.0,0.374
2025-03-28,TKT190052,Billing Problem,31.4,2.1,0.655
2025-03-28,TKT190052,Service Quality,9.7,9.6,0.0
2025-03-28,TKT190052,Product Feature,10.0,8.2,0.003
2025-03-28,TKT190052,Shipping/Delivery,0.5,7.5,0.13
2025-03-28,TKT190052,Service Quality,9.3,7.5,0.085
2025-03-28,TKT190052,Billing Problem,3.0,7.5,0.0
2025-03-28,TKT190052,Account Access,2.6,6.2,0.211
2025-03-28,TKT190052,Account Access,6.4,5.9,0.407
2025-03-28,TKT190052,Account Access,2.3,7.5,0.0
2025-03-28,TKT190052,Billing Problem,0.8,8.2,0.175
2025-03-28,TKT190052,Product Feature,3.7,8.3,0.226
2025-03-28,TKT190052,Shipping/Delivery,10.4,8.9,0.164
2025-03-28,TKT190052,Product Feature,26.8,7.2,0.009
2025-03-28,TKT190052,Technical Issue,64.6,3.5,0.551
2025-03-28,TKT190052,Technical Issue,0.5,6.3,0.0
2025-03-28,TKT190052,Technical Issue,12.2,8.4,0.01
2025-03-28,TKT190052,Technical Issue,49.4,3.7,0.577
2025-03-28,TKT190052,Product Feature,13.2,8.2,0.119
2025-03-28,TKT190052,Billing Problem,8.7,6.0,0.485
2025-03-28,TKT190052,Technical Issue,12.7,6.5,0.125
2025-03-28,TKT190052,Account Access,4.1,5.5,0.245
2025-03-28,TKT191053,Technical Issue,45.2,4.0,0.741
2025-03-28,TKT191053,Technical Issue,38.0,4.4,0.464
2025-03-28,TKT191053,Technical Issue,39.6,5.0,0.245
2025-03-28,TKT191053,Technical Issue,18.7,7.4,0.081
2025-03-28,TKT191053,Account Access,4.9,3.1,0.561
2025-03-28,TKT191053,Technical Issue,19.3,9.4,0.094
2025-03-28,TKT191053,Product Feature,3.5,7.6,0.0
2025-03-28,TKT191053,Technical Issue,40.6,7.9,0.088
2025-03-28,TKT191053,Technical Issue,14.4,6.6,0.413
2025-03-28,TKT191053,Billing Problem,21.1,5.9,0.214
2025-03-28,TKT191053,Billing Problem,5.1,7.8,0.172
2025-03-28,TKT191053,Technical Issue,32.3,7.2,0.154
2025-03-28,TKT191053,Product Feature,5.8,8.1,0.0
2025-03-28,TKT191053,Technical Issue,20.8,5.9,0.173
2025-03-28,TKT191053,Billing Problem,15.3,7.6,0.079
2025-03-28,TKT191053,Billing Problem,6.3,7.8,0.131
2025-03-29,TKT192052,Product Feature,14.9,8.5,0.062
2025-03-29,TKT193054,Account Access,0.9,6.4,0.36
2025-03-29,TKT193054,Technical Issue,21.9,8.5,0.113
2025-03-29,TKT193054,Service Quality,7.0,7.6,0.148
2025-03-29,TKT193054,Billing Problem,1.7,5.9,0.074
2025-03-29,TKT193054,Shipping/Delivery,7.4,7.6,0.284
2025-03-29,TKT193054,Technical Issue,20.7,8.3,0.044
2025-03-29,TKT193054,Technical Issue,8.5,8.8,0.087
2025-03-29,TKT193054,Account Access,0.9,7.1,0.06
2025-03-29,TKT193054,Service Quality,11.9,6.9,0.298
2025-03-29,TKT193054,Shipping/Delivery,13.9,8.7,0.169
2025-03-29,TKT193054,Billing Problem,16.6,9.4,0.035
2025-03-29,TKT193054,Technical Issue,13.8,7.1,0.094
2025-03-29,TKT193054,Billing Problem,9.5,8.7,0.033
2025-03-29,TKT193054,Technical Issue,30.3,4.7,0.293
2025-03-29,TKT193054,Billing Problem,18.4,8.4,0.138
2025-03-29,TKT193054,Shipping/Delivery,10.4,7.0,0.421
2025-03-29,TKT193054,Technical Issue,11.7,8.0,0.091
2025-03-29,TKT193054,Product Feature,11.2,9.2,0.196
2025-03-29,TKT193054,Account Access,0.5,5.7,0.149
2025-03-29,TKT193054,Technical Issue,40.4,7.5,0.0
2025-03-29,TKT193054,Product Feature,5.3,10.0,0.01
2025-03-29,TKT193054,Billing Problem,24.1,6.3,0.0
2025-03-29,TKT193054,Account Access,6.3,10.0,0.157
2025-03-29,TKT193054,Technical Issue,39.9,2.5,0.933
2025-03-29,TKT193054,Account Access,4.6,6.1,0.201
2025-03-29,TKT193054,Technical Issue,71.1,2.4,0.865
2025-03-29,TKT194051,Account Access,2.8,8.7,0.0
2025-03-29,TKT194051,Product Feature,10.7,6.3,0.253
2025-03-29,TKT194051,Product Feature,21.0,6.4,0.127
2025-03-29,TKT194051,Account Access,3.4,7.0,0.506
2025-03-29,TKT194051,Account Access,5.3,7.2,0.0
2025-03-29,TKT194051,Billing Problem,41.6,4.1,0.142
2025-03-29,TKT194051,Service Quality,16.5,6.7,0.2
2025-03-29,TKT194051,Shipping/Delivery,14.6,7.3,0.133
2025-03-29,TKT194051,Service Quality,1.8,8.5,0.151
2025-03-29,TKT194051,Technical Issue,12.6,8.5,0.157
2025-03-29,TKT194051,Technical Issue,14.8,7.9,0.02
2025-03-29,TKT194051,Shipping/Delivery,11.6,9.7,0.094
2025-03-29,TKT194051,Product Feature,13.1,7.0,0.208
2025-03-29,TKT194051,Product Feature,20.0,7.9,0.071
2025-03-29,TKT194051,Technical Issue,13.9,8.7,0.101
2025-03-29,TKT194051,Technical Issue,36.6,5.3,0.483
2025-03-29,TKT194051,Billing Problem,14.5,7.3,0.061
2025-03-29,TKT194051,Billing Problem,10.6,4.1,0.689
2025-03-29,TKT194051,Technical Issue,31.4,7.0,0.242
2025-03-30,TKT196089,Account Access,1.2,5.9,0.0
2025-03-30,TKT196089,Shipping/Delivery,15.7,9.4,0.234
2025-03-30,TKT196089,Account Access,4.3,9.1,0.111
2025-03-30,TKT196089,Billing Problem,8.3,8.9,0.27
2025-03-30,TKT196089,Technical Issue,36.1,3.8,0.828
2025-03-30,TKT196089,Billing Problem,8.0,8.2,0.119
2025-03-30,TKT197090,Billing Problem,28.2,4.5,0.393
2025-03-30,TKT197090,Technical Issue,8.5,7.7,0.0
2025-03-30,TKT197090,Billing Problem,7.6,5.0,0.623
2025-03-30,TKT197090,Technical Issue,14.0,5.5,0.339
2025-03-30,TKT198104,Account Access,8.0,8.3,0.091
2025-03-30,TKT198104,Technical Issue,14.5,7.0,0.098
2025-03-30,TKT198104,Technical Issue,19.7,10.0,0.0
2025-03-30,TKT198104,Shipping/Delivery,2.4,7.4,0.0
2025-03-30,TKT198104,Billing Problem,14.7,7.5,0.166
2025-03-30,TKT198104,Billing Problem,19.2,6.5,0.049
2025-03-30,TKT198104,Account Access,1.9,5.5,0.382
2025-03-30,TKT198104,Billing Problem,23.0,6.7,0.0
2025-03-30,TKT198104,Technical Issue,33.2,5.6,0.0
2025-03-30,TKT198104,Billing Problem,2.6,7.1,0.099
2025-03-30,TKT198104,Technical Issue,14.8,6.9,0.309
2025-03-30,TKT198104,Account Access,1.6,7.1,0.0
2025-03-30,TKT198104,Technical Issue,20.7,6.8,0.129
2025-03-30,TKT198104,Billing Problem,10.1,8.9,0.057
2025-03-30,TKT198104,Product Feature,13.3,6.4,0.121
2025-03-30,TKT198104,Product Feature,1.4,6.6,0.359
2025-03-30,TKT198104,Account Access,5.4,6.2,0.146
2025-03-30,TKT198104,Account Access,1.7,8.4,0.0
2025-03-30,TKT198104,Service Quality,18.4,9.1,0.084
2025-03-30,TKT198104,Product Feature,22.8,9.4,0.178
2025-03-30,TKT199103,Service Quality,14.6,5.6,0.562
2025-03-30,TKT199103,Account Access,3.2,7.5,0.026
2025-03-30,TKT199103,Billing Problem,23.6,8.2,0.027
2025-03-30,TKT199103,Billing Problem,10.9,8.6,0.185
2025-03-30,TKT199103,Account Access,1.5,7.3,0.281
2025-03-30,TKT199103,Product Feature,8.9,8.1,0.078
2025-03-30,TKT199103,Service Quality,42.8,5.0,0.604
2025-03-30,TKT199103,Shipping/Delivery,3.4,5.7,0.081
2025-03-30,TKT199103,Billing Problem,14.3,7.9,0.0
2025-03-30,TKT199103,Account Access,7.9,6.2,0.0
2025-03-30,TKT199103,Technical Issue,12.6,7.1,0.141
2025-03-30,TKT199103,Billing Problem,32.5,2.4,0.794
2025-03-30,TKT199103,Product Feature,18.5,6.0,0.3
2025-03-30,TKT199103,Product Feature,9.0,7.4,0.067
2025-03-30,TKT199103,Technical Issue,21.2,6.8,0.359
2025-03-30,TKT199103,Account Access,11.9,6.4,0.677
2025-03-30,TKT199103,Account Access,2.6,8.5,0.2
2025-03-30,TKT199103,Technical Issue,22.7,7.7,0.036
2025-03-30,TKT199103,Account Access,2.8,7.8,0.02
2025-03-30,TKT199103,Technical Issue,23.9,9.4,0.0
2025-03-30,TKT199103,Technical Issue,31.0,5.1,0.232
2025-03-30,TKT199103,Account Access,4.0,6.9,0.227
2025-03-30,TKT199103,Shipping/Delivery,7.5,6.9,0.309
2025-03-30,TKT199103,Shipping/Delivery,25.4,4.5,0.564
2025-03-30,TKT200101,Technical Issue,16.9,8.2,0.219
2025-03-30,TKT200101,Technical Issue,32.3,2.2,0.765
2025-03-30,TKT200101,Product Feature,10.3,7.3,0.102
2025-03-30,TKT200101,Technical Issue,23.4,6.8,0.219
2025-03-30,TKT200101,Account Access,2.1,8.6,0.098
2025-03-30,TKT200101,Billing Problem,8.2,5.5,0.206
2025-03-30,TKT200101,Product Feature,4.2,8.7,0.172
2025-03-30,TKT200101,Technical Issue,8.8,8.5,0.0
2025-03-30,TKT200101,Account Access,1.8,7.3,0.168
2025-03-30,TKT200101,Technical Issue,45.4,4.9,0.592
2025-03-30,TKT200101,Technical Issue,79.8,3.1,0.425
2025-03-30,TKT200101,Shipping/Delivery,14.7,5.9,0.309
2025-03-30,TKT200101,Technical Issue,80.2,2.2,0.913
2025-03-30,TKT200101,Technical Issue,21.0,7.6,0.04
2025-03-30,TKT200101,Technical Issue,37.6,4.7,0.656
2025-03-30,TKT200101,Technical Issue,6.0,7.4,0.0
2025-03-30,TKT200101,Service Quality,6.5,8.5,0.112
2025-03-31,TKT202099,Technical Issue,48.6,2.0,0.805
2025-03-31,TKT202099,Technical Issue,12.5,9.5,0.16
2025-03-31,TKT202099,Account Access,1.9,6.4,0.037
2025-03-31,TKT202099,Billing Problem,2.1,7.8,0.034
2025-03-31,TKT202099,Billing Problem,18.4,7.3,0.0
2025-03-31,TKT202099,Billing Problem,24.2,3.2,0.624
2025-03-31,TKT202099,Account Access,7.4,7.2,0.141
2025-03-31,TKT202099,Technical Issue,14.6,6.2,0.453
2025-03-31,TKT202099,Product Feature,6.7,6.7,0.233
2025-03-31,TKT202099,Billing Problem,19.8,7.2,0.0
2025-03-31,TKT202099,Technical Issue,33.3,3.3,0.506
2025-03-31,TKT203104,Product Feature,5.0,8.1,0.198
2025-03-31,TKT203104,Technical Issue,21.6,8.8,0.043
2025-03-31,TKT203104,Technical Issue,11.9,7.0,0.0
2025-03-31,TKT203104,Billing Problem,6.6,8.1,0.143
2025-03-31,TKT203104,Technical Issue,3.8,6.8,0.22
2025-03-31,TKT203104,Account Access,5.6,5.7,0.189
2025-03-31,TKT203104,Service Quality,3.6,8.7,0.149
2025-03-31,TKT203104,Shipping/Delivery,5.8,8.2,0.128
2025-03-31,TKT203104,Technical Issue,11.4,7.8,0.057
2025-03-31,TKT203104,Shipping/Delivery,12.9,5.1,0.246
2025-03-31,TKT204105,Account Access,5.2,8.4,0.06
2025-03-31,TKT204105,Shipping/Delivery,8.9,7.8,0.053
2025-03-31,TKT204105,Account Access,6.2,7.4,0.03
2025-03-31,TKT204105,Account Access,8.2,5.3,0.412
2025-03-31,TKT204105,Billing Problem,32.5,5.6,0.078
2025-03-31,TKT204105,Account Access,0.5,7.2,0.0
2025-03-31,TKT204105,Technical Issue,8.0,6.8,0.202
2025-03-31,TKT204105,Account Access,7.0,6.6,0.258
2025-03-31,TKT204105,Technical Issue,38.3,4.6,0.462
2025-03-31,TKT204105,Billing Problem,20.9,7.8,0.08
2025-03-31,TKT204105,Technical Issue,42.9,4.0,0.828
2025-03-31,TKT204105,Technical Issue,14.8,7.5,0.096
2025-03-31,TKT204105,Product Feature,5.8,9.3,0.088
2025-03-31,TKT205104,Technical Issue,13.6,6.3,0.094
2025-03-31,TKT205104,Billing Problem,15.7,6.9,0.382
2025-03-31,TKT205104,Shipping/Delivery,28.9,4.7,0.342
2025-03-31,TKT205104,Product Feature,28.5,7.3,0.0
2025-03-31,TKT205104,Shipping/Delivery,3.1,9.1,0.127
2025-03-31,TKT205104,Shipping/Delivery,11.6,8.9,0.028
2025-03-31,TKT205104,Account Access,4.9,7.7,0.151
2025-03-31,TKT205104,Product Feature,23.4,6.5,0.385
2025-03-31,TKT205104,Billing Problem,8.3,8.4,0.109
2025-03-31,TKT205104,Billing Problem,45.7,5.4,0.182
2025-03-31,TKT205104,Technical Issue,11.8,7.4,0.179
2025-03-31,TKT205104,Technical Issue,48.8,3.1,0.529
2025-03-31,TKT205104,Account Access,3.3,6.8,0.124
2025-03-31,TKT205104,Technical Issue,14.4,7.5,0.118
2025-03-31,TKT205104,Billing Problem,2.2,6.7,0.216
2025-03-31,TKT205104,Technical Issue,20.7,8.3,0.05
2025-03-31,TKT205104,Product Feature,10.0,7.0,0.447
2025-03-31,TKT205104,Shipping/Delivery,18.5,7.7,0.158
2025-04-01,TKT208350,Technical Issue,6.2,8.4,0.203
2025-04-01,TKT208350,Shipping/Delivery,6.1,8.9,0.177
2025-04-01,TKT208350,Account Access,2.5,9.6,0.096
2025-04-01,TKT208350,Shipping/Delivery,1.0,7.2,0.0
2025-04-01,TKT208350,Account Access,1.0,5.9,0.429
2025-04-01,TKT208350,Technical Issue,39.0,4.4,0.644
2025-04-01,TKT208350,Technical Issue,58.5,1.0,0.838
2025-04-01,TKT208350,Product Feature,14.5,9.4,0.12
2025-04-01,TKT209351,Technical Issue,21.1,5.8,0.126
2025-04-01,TKT209351,Technical Issue,4.9,7.8,0.143
2025-04-01,TKT209351,Service Quality,16.0,8.1,0.051
2025-04-01,TKT209351,Product Feature,5.1,4.5,0.519
2025-04-01,TKT209351,Service Quality,15.0,8.9,0.229
2025-04-01,TKT209351,Billing Problem,11.5,9.5,0.14
2025-04-01,TKT209351,Billing Problem,11.0,7.5,0.048
2025-04-01,TKT209351,Account Access,4.6,5.7,0.408
2025-04-01,TKT209351,Billing Problem,22.1,7.3,0.121
2025-04-01,TKT209351,Product Feature,5.4,7.7,0.0
2025-04-01,TKT210351,Technical Issue,31.0,3.9,0.518
2025-04-01,TKT210351,Shipping/Delivery,3.7,8.9,0.035
2025-04-01,TKT210351,Billing Problem,29.1,4.1,0.651
2025-04-01,TKT210351,Shipping/Delivery,16.6,9.1,0.018
2025-04-01,TKT211352,Account Access,2.1,6.4,0.434
2025-04-01,TKT211352,Service Quality,12.1,7.4,0.177
2025-04-01,TKT211352,Billing Problem,37.1,3.3,0.821
2025-04-01,TKT211352,Billing Problem,24.5,3.5,0.627
2025-04-01,TKT211352,Billing Problem,4.5,8.9,0.128
2025-04-01,TKT211352,Billing Problem,14.5,7.2,0.098
2025-04-01,TKT211352,Product Feature,2.1,7.0,0.02
2025-04-01,TKT211352,Shipping/Delivery,15.0,7.3,0.116
2025-04-01,TKT211352,Service Quality,6.5,7.3,0.142
2025-04-01,TKT212351,Billing Problem,37.8,3.7,0.824
2025-04-01,TKT212351,Account Access,4.7,7.4,0.067
2025-04-01,TKT212351,Technical Issue,20.5,8.2,0.0
2025-04-01,TKT212351,Technical Issue,20.6,5.4,0.343
2025-04-02,TKT214859,Service Quality,5.7,6.3,0.259
2025-04-02,TKT214859,Service Quality,21.3,8.6,0.0
2025-04-02,TKT214859,Billing Problem,10.5,6.5,0.369
2025-04-02,TKT214859,Shipping/Delivery,12.4,8.8,0.0
2025-04-02,TKT214859,Technical Issue,7.6,6.9,0.261
2025-04-02,TKT214859,Product Feature,18.2,9.4,0.147
2025-04-02,TKT214859,Billing Problem,19.2,7.1,0.06
2025-04-02,TKT214859,Technical Issue,11.6,8.8,0.229
2025-04-02,TKT214859,Technical Issue,47.7,4.1,0.509
2025-04-02,TKT214859,Account Access,3.2,7.9,0.018
2025-04-02,TKT214859,Billing Problem,11.5,4.9,0.537
2025-04-02,TKT214859,Technical Issue,28.1,5.9,0.0
2025-04-02,TKT215871,Account Access,0.5,7.1,0.0
2025-04-02,TKT215871,Billing Problem,11.1,6.8,0.577
2025-04-02,TKT215871,Account Access,0.9,8.3,0.105
2025-04-02,TKT215871,Service Quality,11.5,6.5,0.542
2025-04-02,TKT215871,Technical Issue,17.8,6.4,0.6
2025-04-02,TKT215871,Shipping/Delivery,8.2,7.3,0.047
2025-04-02,TKT215871,Technical Issue,11.7,7.3,0.074
2025-04-02,TKT215871,Technical Issue,45.3,1.0,0.666
2025-04-02,TKT215871,Billing Problem,7.0,5.9,0.23
2025-04-02,TKT215871,Product Feature,3.7,8.2,0.0
2025-04-02,TKT215871,Technical Issue,8.9,9.5,0.071
2025-04-02,TKT215871,Technical Issue,41.4,1.6,0.767
2025-04-02,TKT215871,Shipping/Delivery,33.1,6.1,0.0
2025-04-02,TKT215871,Billing Problem,1.5,8.1,0.056
2025-04-02,TKT215871,Billing Problem,12.9,7.2,0.081
2025-04-02,TKT215871,Account Access,2.4,9.5,0.059
2025-04-02,TKT215871,Service Quality,3.4,8.4,0.0
2025-04-02,TKT216869,Shipping/Delivery,13.9,9.1,0.147
2025-04-02,TKT216869,Billing Problem,29.8,5.5,0.059
2025-04-02,TKT216869,Product Feature,10.1,6.4,0.131
2025-04-02,TKT216869,Shipping/Delivery,12.8,8.6,0.16
2025-04-02,TKT216869,Billing Problem,37.9,7.5,0.0
2025-04-02,TKT216869,Account Access,4.7,7.4,0.003
2025-04-02,TKT216869,Technical Issue,3.0,7.6,0.0
2025-04-02,TKT216869,Billing Problem,14.2,9.6,0.048
2025-04-02,TKT216869,Shipping/Delivery,12.1,8.1,0.063
2025-04-02,TKT216869,Product Feature,11.9,8.2,0.025
2025-04-02,TKT216869,Billing Problem,6.2,8.0,0.096
2025-04-02,TKT216869,Technical Issue,17.7,6.9,0.449
2025-04-02,TKT217868,Product Feature,14.7,7.6,0.039
2025-04-02,TKT217868,Technical Issue,46.9,6.2,0.249
2025-04-02,TKT217868,Product Feature,10.7,7.0,0.276
2025-04-02,TKT217868,Account Access,3.9,8.7,0.122
2025-04-02,TKT217868,Billing Problem,20.5,8.5,0.01
2025-04-02,TKT217868,Product Feature,4.8,5.8,0.095
2025-04-02,TKT217868,Technical Issue,63.5,2.5,0.727
2025-04-02,TKT217868,Service Quality,27.7,2.4,0.813
2025-04-02,TKT217868,Product Feature,25.0,7.6,0.05
2025-04-02,TKT217868,Service Quality,14.1,5.3,0.014
2025-04-02,TKT217868,Billing Problem,30.4,4.4,0.313
2025-04-02,TKT217868,Product Feature,9.6,8.1,0.337
2025-04-03,TKT219868,Technical Issue,38.8,4.3,0.702
2025-04-03,TKT219868,Account Access,0.8,8.1,0.025
2025-04-03,TKT219868,Account Access,0.7,6.2,0.055
2025-04-03,TKT219868,Product Feature,3.1,7.6,0.117
2025-04-03,TKT219868,Technical Issue,24.2,4.0,0.611
2025-04-03,TKT219868,Billing Problem,25.2,4.9,0.428
2025-04-03,TKT219868,Account Access,3.3,5.5,0.347
2025-04-03,TKT219868,Shipping/Delivery,9.7,5.8,0.0
2025-04-03,TKT220867,Account Access,0.8,9.4,0.176
2025-04-03,TKT220867,Account Access,2.4,7.8,0.063
2025-04-03,TKT220867,Account Access,1.5,6.8,0.089
2025-04-03,TKT220867,Account Access,2.5,7.3,0.0
2025-04-03,TKT220867,Product Feature,5.7,6.4,0.348
2025-04-03,TKT220867,Billing Problem,18.7,9.0,0.148
2025-04-03,TKT220867,Billing Problem,4.8,7.2,0.095
2025-04-03,TKT220867,Billing Problem,21.0,6.4,0.121
2025-04-03,TKT220867,Account Access,5.3,7.1,0.0
2025-04-03,TKT220867,Technical Issue,8.8,7.2,0.0
2025-04-03,TKT220867,Billing Problem,44.6,5.8,0.237
2025-04-03,TKT220867,Account Access,2.0,6.3,0.347
2025-04-03,TKT220867,Billing Problem,10.8,8.3,0.013
2025-04-03,TKT220867,Billing Problem,24.1,4.2,0.585
2025-04-03,TKT220867,Shipping/Delivery,11.2,9.1,0.206
2025-04-03,TKT220867,Billing Problem,22.7,7.2,0.212
2025-04-03,TKT221866,Account Access,1.9,8.3,0.022
2025-04-03,TKT221866,Product Feature,10.4,7.9,0.148
2025-04-03,TKT221866,Technical Issue,34.2,4.6,0.7
2025-04-03,TKT221866,Billing Problem,22.1,8.8,0.094
2025-04-03,TKT221866,Technical Issue,22.2,8.2,0.097
2025-04-03,TKT221866,Billing Problem,15.4,8.8,0.099
2025-04-03,TKT221866,Billing Problem,26.1,4.5,0.734
2025-04-03,TKT221866,Shipping/Delivery,13.0,6.9,0.113
2025-04-03,TKT221866,Billing Problem,29.4,7.8,0.038
2025-04-03,TKT221866,Billing Problem,4.0,7.9,0.01
2025-04-03,TKT221866,Technical Issue,52.5,2.0,0.664
2025-04-03,TKT221866,Technical Issue,34.9,5.6,0.356
2025-04-03,TKT221866,Service Quality,47.5,7.7,0.0
2025-04-03,TKT221866,Billing Problem,6.5,6.8,0.152
2025-04-03,TKT221866,Technical Issue,70.5,2.2,0.764
2025-04-03,TKT221866,Billing Problem,8.2,6.0,0.237
2025-04-03,TKT221866,Billing Problem,18.2,7.1,0.242
2025-04-03,TKT221866,Account Access,8.2,8.2,0.002
2025-04-03,TKT222866,Technical Issue,5.1,7.9,0.0
2025-04-03,TKT222866,Service Quality,3.4,8.8,0.0
2025-04-04,TKT224871,Service Quality,14.3,7.0,0.441
2025-04-04,TKT224871,Technical Issue,16.7,7.5,0.05
2025-04-04,TKT224871,Billing Problem,13.9,7.3,0.088
2025-04-04,TKT224871,Billing Problem,43.3,7.4,0.166
2025-04-04,TKT224871,Shipping/Delivery,3.5,7.7,0.106
2025-04-04,TKT224871,Product Feature,7.9,6.1,0.279
2025-04-04,TKT224871,Technical Issue,3.7,4.6,0.285
2025-04-04,TKT224871,Service Quality,2.0,6.0,0.249
2025-04-04,TKT224871,Account Access,6.5,5.4,0.297
2025-04-04,TKT224871,Product Feature,14.6,8.5,0.228
2025-04-04,TKT224871,Billing Problem,14.5,7.3,0.071
2025-04-04,TKT224871,Billing Problem,2.5,7.2,0.048
2025-04-04,TKT224871,Product Feature,28.0,5.7,0.333
2025-04-04,TKT224871,Technical Issue,8.7,7.0,0.061
2025-04-04,TKT224871,Technical Issue,9.5,8.3,0.034
2025-04-04,TKT224871,Shipping/Delivery,6.1,8.0,0.066
2025-04-04,TKT224871,Billing Problem,12.4,8.9,0.008
2025-04-04,TKT224871,Technical Issue,6.0,8.8,0.023
2025-04-04,TKT224871,Service Quality,3.1,8.1,0.068
2025-04-04,TKT224871,Billing Problem,21.8,7.0,0.278
2025-04-04,TKT224871,Service Quality,30.4,5.6,0.201
2025-04-04,TKT224871,Technical Issue,27.1,6.0,0.177
2025-04-04,TKT225941,Billing Problem,17.7,6.9,0.268
2025-04-04,TKT225941,Product Feature,11.9,6.8,0.193
2025-04-04,TKT225941,Billing Problem,17.7,6.4,0.425
2025-04-04,TKT225941,Product Feature,19.6,6.5,0.248
2025-04-04,TKT225941,Technical Issue,2.9,6.4,0.377
2025-04-04,TKT225941,Technical Issue,9.6,7.9,0.205
2025-04-04,TKT225941,Technical Issue,19.6,8.6,0.0
2025-04-04,TKT225941,Product Feature,8.5,6.0,0.221
2025-04-04,TKT225941,Billing Problem,1.6,8.9,0.196
2025-04-04,TKT225941,Technical Issue,0.5,8.0,0.16
2025-04-04,TKT225941,Technical Issue,45.3,7.0,0.454
2025-04-04,TKT225941,Billing Problem,21.4,7.5,0.039
2025-04-04,TKT225941,Technical Issue,23.0,9.3,0.097
2025-04-04,TKT225941,Billing Problem,3.9,6.6,0.272
2025-04-04,TKT225941,Technical Issue,28.5,6.9,0.434
2025-04-04,TKT225941,Technical Issue,9.0,7.2,0.088
2025-04-04,TKT225941,Billing Problem,50.4,3.1,0.631
2025-04-04,TKT225941,Product Feature,10.7,6.8,0.444
2025-04-04,TKT225941,Billing Problem,9.4,8.9,0.175
2025-04-04,TKT225941,Service Quality,9.5,9.7,0.07
2025-04-04,TKT225941,Technical Issue,8.7,7.6,0.208
2025-04-04,TKT225941,Account Access,1.3,4.7,0.441
2025-04-04,TKT226949,Product Feature,32.3,6.4,0.076
2025-04-04,TKT226949,Shipping/Delivery,8.4,8.5,0.15
2025-04-04,TKT226949,Technical Issue,15.3,8.9,0.07
2025-04-04,TKT226949,Account Access,1.7,8.0,0.0
2025-04-04,TKT226949,Product Feature,3.1,8.3,0.021
